-0.040816326530611846, 0.7091836734693879
-0.027210884353741527, 0.7182127396413113
0, 0.727179962894249
0, 0.7408163265306125
0.027210884353741527, 0.7497835497835501
0.027210884353741527, 0.7634199134199138
0.040816326530612734, 0.7724489795918371
0.054421768707483054, 0.786023500309215
0.06802721088435426, 0.7950525664811382
0.08163265306122458, 0.8040816326530617
0.08163265306122458, 0.8131725417439707
0.0952380952380949, 0.8222016079158939
0.10884353741496611, 0.8357761286332718
0.12244897959183731, 0.8448051948051951
0.13605442176870852, 0.8538342609771185
0.14965986394557795, 0.8628633271490417
0.16326530612244916, 0.8718923933209651
0.16326530612244916, 0.8855287569573288
0.19047619047619158, 0.8944959802102662
0.19047619047619158, 0.9081323438466299
0.21768707482993221, 0.9170995670995674
0.23129251700680342, 0.9261286332714906
0.24489795918367374, 0.9351576994434141
0.24489795918367374, 0.9397031539888687
0.25850340136054406, 0.948732220160792
0.2857142857142856, 0.9576994434137295
0.2993197278911568, 0.9712739641311073
0.3265306122448983, 0.9756957328385903
0.35374149659863985, 0.9846629560915278
0.3809523809523805, 0.9936301793444655
0.4081632653061229, 0.9980519480519484
0.4217687074829941, 1.0025355596784173
0.44897959183673475, 1.0069573283859001
0.4897959183673475, 1.0113172541743973
0.517006802721089, 1.0157390228818803
0.5578231292517009, 1.0200989486703778
0.5850340136054424, 1.0199752628324061
0.6122448979591839, 1.024397031539889
0.6394557823129254, 1.0333642547928266
0.6802721088435373, 1.0331787260358691
0.72108843537415, 1.0375386518243666
0.7482993197278915, 1.0419604205318496
0.7891156462585034, 1.0417748917748921
0.8163265306122449, 1.0461966604823751
0.8571428571428568, 1.0460111317254177
0.8843537414965992, 1.050432900432901
0.9115646258503398, 1.0503092145949293
0.9523809523809534, 1.0546691403834265
0.9795918367346941, 1.0545454545454551
1.0068027210884356, 1.058967223252938
1.0340136054421771, 1.0588435374149663
1.0612244897959187, 1.0632653061224495
1.0884353741496602, 1.063141620284478
1.1156462585034017, 1.0630179344465063
1.1428571428571423, 1.0628942486085347
1.183673469387756, 1.0627087198515774
1.1972789115646263, 1.0671923314780463
1.2244897959183678, 1.0670686456400746
1.2517006802721093, 1.066944959802103
1.3061224489795924, 1.0712430426716146
1.2789115646258509, 1.0668212739641316
1.3469387755102042, 1.0710575139146572
1.3741496598639467, 1.0709338280766856
1.4013605442176873, 1.0753555967841686
1.4285714285714297, 1.0752319109461972
1.4557823129251704, 1.0751082251082256
1.4829931972789119, 1.074984539270254
1.5238095238095246, 1.0793444650587514
1.5510204081632661, 1.0837662337662342
1.5782312925170068, 1.0790970933828081
1.6054421768707492, 1.0835188620902911
1.6326530612244898, 1.0833951762523195
1.6598639455782322, 1.0832714904143481
1.6870748299319729, 1.0831478045763765
1.7278911564625856, 1.082962275819419
1.7687074829931975, 1.0827767470624619
1.795918367346939, 1.0871985157699449
1.8367346938775517, 1.091558441558442
1.8911564625850348, 1.091311069882499
1.9183673469387754, 1.0911873840445274
1.959183673469389, 1.09100185528757
2.000000000000001, 1.0908163265306128
2.0272108843537415, 1.0906926406926412
2.068027210884355, 1.0950525664811384
2.108843537414967, 1.0903215831787265
2.1360544217687076, 1.0947433518862095
2.149659863945579, 1.0946815089672237
2.1904761904761907, 1.0944959802102665
2.217687074829933, 1.0943722943722949
2.2721088435374144, 1.0986703772418063
2.312925170068028, 1.098484848484849
2.35374149659864, 1.0982993197278916
2.3945578231292517, 1.0981137909709342
2.4489795918367347, 1.0978664192949912
2.4897959183673484, 1.1022263450834886
2.53061224489796, 1.1020408163265312
2.5850340136054433, 1.1017934446505881
2.612244897959184, 1.1016697588126165
2.666666666666667, 1.1014223871366735
2.6938775510204094, 1.1058441558441565
2.72108843537415, 1.1011750154607305
2.7482993197278907, 1.1055967841682133
2.775510204081633, 1.1054730983302417
2.8027210884353755, 1.1053494124922703
2.829931972789116, 1.1052257266542986
2.870748299319728, 1.1050401978973414
